type,NP_mean,NP_sd,CP_mean,CP_sd,NP_L,CP_L,Sample,Amp 28,Amp 44,"d15N (permil, vs AIR)","d13C (permil, vs VPDB)",NP,CP,MS_notes,tray,site,species,my_rep,UID,cycle,max_length,details
Aquatic,1.9548148148148148,1.2707156383779312,22.894444444444446,11.9979547402346,-1.2219742811300132,-7.100442406142058,PLC-Av-Aquat-1,1762,4735,9.743988216536277,-30.294028192785184,1.86,27.12,NA,Terrg 21-46.xlsx,PLC,Aquat,1,PLC-Av-Aquat-1,2020-05-20,NA,HVARO chloa spp
Aquatic,1.9548148148148148,1.2707156383779312,22.894444444444446,11.9979547402346,-1.2219742811300132,-7.100442406142058,PDC-Av-Filam-1,898,3127,3.8406604360122905,-15.08436411523408,0.79,14.44,NA,Terrg 21-46.xlsx,PDC,Filam,1,PDC-Av-Filam-1,2020-05-20,NA,NA
Aquatic,1.9548148148148148,1.2707156383779312,22.894444444444446,11.9979547402346,-1.2219742811300132,-7.100442406142058,PLC-Av-Filam-1,1953,3633,8.494216444414393,-30.668720680436728,1.52,15.55,NA,Terrg 21-46.xlsx,PLC,Filam,1,PLC-Av-Filam-1,2020-05-20,NA,NA
Aquatic,1.9548148148148148,1.2707156383779312,22.894444444444446,11.9979547402346,-1.2219742811300132,-7.100442406142058,SFC-Av-Filam-1,1168,1908,10.389585760906433,-26.595976249441655,0.98,8.66,NA,Terrg 21-46.xlsx,SFC,Filam,1,SFC-Av-Filam-1,2020-05-20,NA,NA
Aquatic,1.9548148148148148,1.2707156383779312,22.894444444444446,11.9979547402346,-1.2219742811300132,-7.100442406142058,AR-Av-Filam-1,1883,3776,13.500375806470931,-29.592497964546283,1.51,16.62,NA,Terrg 21-46.xlsx,AR,Filam,1,AR-Av-Filam-1,2020-05-20,NA,NA
Aquatic,1.9548148148148148,1.2707156383779312,22.894444444444446,11.9979547402346,-1.2219742811300132,-7.100442406142058,GC-Av-Filam-1,2490,5057,9.207505750087837,-32.343636827683454,1.98,22.29,NA,Terrg 21-46.xlsx,GC,Filam,1,GC-Av-Filam-1,2020-05-20,NA,NA
Aquatic,1.9548148148148148,1.2707156383779312,22.894444444444446,11.9979547402346,-1.2219742811300132,-7.100442406142058,TRC-Av-Aquat-1,2396,5811,16.68390923731657,-28.020418614182184,2.44,32.82,NA,Terrg 21-46.xlsx,TRC,Aquat,1,TRC-Av-Aquat-1,2020-05-20,NA,Potamogeton spp
Aquatic,1.9548148148148148,1.2707156383779312,22.894444444444446,11.9979547402346,-1.2219742811300132,-7.100442406142058,SFC-Av-Aquat-1,2259,6334,16.206025609011277,-32.58189237689667,2.28,35.43,NA,Terrg 21-46.xlsx,SFC,Aquat,1,SFC-Av-Aquat-1,2020-05-20,NA,Potamogeton spp
Aquatic,1.9548148148148148,1.2707156383779312,22.894444444444446,11.9979547402346,-1.2219742811300132,-7.100442406142058,AR-Av-Aquat-1,4214,6682,15.860494528925841,-29.79817155831153,4.12,36.79,NA,Terrg 21-46.xlsx,AR,Aquat,1,AR-Av-Aquat-1,2020-05-20,NA,Hydrocotn spp
Aquatic,1.9548148148148148,1.2707156383779312,22.894444444444446,11.9979547402346,-1.2219742811300132,-7.100442406142058,MR-Av-Aquat-1,2167,4530,7.082792705001076,-29.87453551639269,2.26,25.96,NA,Terrg 21-46.xlsx,MR,Aquat,1,MR-Av-Aquat-1,2020-05-20,NA,Hydrocotn spp
Aquatic,1.9548148148148148,1.2707156383779312,22.894444444444446,11.9979547402346,-1.2219742811300132,-7.100442406142058,PDC-Av-Aquat-1,2508,6724,3.2031454900067056,-27.355543085822234,2.43,37.19,NA,Terrg 21-46.xlsx,PDC,Aquat,1,PDC-Av-Aquat-1,2020-05-20,NA,Potamogeton spp
Aquatic,1.9548148148148148,1.2707156383779312,22.894444444444446,11.9979547402346,-1.2219742811300132,-7.100442406142058,PDC-Av-Aquat-2,1217,6936,3.300136670381564,-13.0429009691978,1.25,38.77,NA,Terrg 21-46.xlsx,PDC,Aquat,2,PDC-Av-Aquat-2,2020-05-20,NA,Hydrocotn spp
Aquatic,1.9548148148148148,1.2707156383779312,22.894444444444446,11.9979547402346,-1.2219742811300132,-7.100442406142058,PLC-Av-Aquat-1,3367,6676,10.712889695489299,-29.958026777228092,3.29,36.8,NA,Terrg 21-46.xlsx,PLC,Aquat,1,PLC-Av-Aquat-1,2020-05-20,NA,Potamogeton spp
Aquatic,1.9548148148148148,1.2707156383779312,22.894444444444446,11.9979547402346,-1.2219742811300132,-7.100442406142058,GC-Av-Aquat-1,1870,5114,9.452004350616129,-31.910907731890227,1.94,29.86,NA,Terrg 21-46.xlsx,GC,Aquat,1,GC-Av-Aquat-1,2020-05-20,NA,Hydrocotn spp
Aquatic,1.9548148148148148,1.2707156383779312,22.894444444444446,11.9979547402346,-1.2219742811300132,-7.100442406142058,GC-Av-Aquat-2,3754,6296,9.40552941001984,-32.25301826409381,3.84,35.42,NA,Terrg 21-46.xlsx,GC,Aquat,2,GC-Av-Aquat-2,2020-05-20,NA,cematophullm spp
Aquatic,1.9548148148148148,1.2707156383779312,22.894444444444446,11.9979547402346,-1.2219742811300132,-7.100442406142058,EMC-Av-Aquat-1,5100,6397,9.939991226877138,-30.97621288497686,5.13,35.68,NA,Terrg 21-46.xlsx,EMC,Aquat,1,EMC-Av-Aquat-1,2020-05-20,NA,Polygonum spp
Aquatic,1.9548148148148148,1.2707156383779312,22.894444444444446,11.9979547402346,-1.2219742811300132,-7.100442406142058,EMC-Av-Aquat-2,3033,5196,11.15339130635845,-28.937804297263824,3.01,29,NA,Terrg 21-46.xlsx,EMC,Aquat,2,EMC-Av-Aquat-2,2020-05-20,NA,cenatoplivllem spp
Aquatic,1.9548148148148148,1.2707156383779312,22.894444444444446,11.9979547402346,-1.2219742811300132,-7.100442406142058,WMC-Av-Aquat-1,3388,5868,7.9425791060323805,-31.91701684853672,3.5,34.12,NA,Terrg 21-46.xlsx,WMC,Aquat,1,WMC-Av-Aquat-1,2020-05-20,NA,Hydrochloa spp
Aquatic,1.9548148148148148,1.2707156383779312,22.894444444444446,11.9979547402346,-1.2219742811300132,-7.100442406142058,WMC-Av-Aquat-2,2098,5563,8.655868411705825,-30.27671902895345,2.04,30.99,NA,Terrg 21-46.xlsx,WMC,Aquat,2,WMC-Av-Aquat-2,2020-05-20,NA,Teucrium spp
Aquatic,1.9548148148148148,1.2707156383779312,22.894444444444446,11.9979547402346,-1.2219742811300132,-7.100442406142058,TRC-Av-Diato-1,566,6073,9.36309576860584,-17.495428818383168,0.16,7.7,NA,Terrg 21-46.xlsx,TRC,Diato,1,TRC-Av-Diato-1,2020-05-20,NA,NA
Aquatic,1.9548148148148148,1.2707156383779312,22.894444444444446,11.9979547402346,-1.2219742811300132,-7.100442406142058,SFC-Av-Diato-1,3169,4434,10.46333947098315,-24.41909435107479,0.9,7.13,NA,Terrg 21-46.xlsx,SFC,Diato,1,SFC-Av-Diato-1,2020-05-20,NA,NA
Aquatic,1.9548148148148148,1.2707156383779312,22.894444444444446,11.9979547402346,-1.2219742811300132,-7.100442406142058,AR-Av-Diato-1,8846,11984,14.227809659282375,-21.414427147108178,2.45,18.79,NA,Terrg 21-46.xlsx,AR,Diato,1,AR-Av-Diato-1,2020-05-20,NA,NA
Aquatic,1.9548148148148148,1.2707156383779312,22.894444444444446,11.9979547402346,-1.2219742811300132,-7.100442406142058,PDC-Av-Diato-1,1808,6038,3.801257768985004,-14.228069598617367,0.51,9.56,NA,Terrg 21-46.xlsx,PDC,Diato,1,PDC-Av-Diato-1,2020-05-20,NA,NA
Aquatic,1.9548148148148148,1.2707156383779312,22.894444444444446,11.9979547402346,-1.2219742811300132,-7.100442406142058,PLC-Av-Diato-1,4727,7010,12.195036170592617,-19.40147321208886,1.34,10.93,NA,Terrg 21-46.xlsx,PLC,Diato,1,PLC-Av-Diato-1,2020-05-20,NA,NA
Aquatic,1.9548148148148148,1.2707156383779312,22.894444444444446,11.9979547402346,-1.2219742811300132,-7.100442406142058,GC-Av-Diato-1,859,7380,8.106251722914955,-27.268997266663597,0.26,11.83,NA,Terrg 21-46.xlsx,GC,Diato,1,GC-Av-Diato-1,2020-05-20,NA,NA
Aquatic,1.9548148148148148,1.2707156383779312,22.894444444444446,11.9979547402346,-1.2219742811300132,-7.100442406142058,EMC-Av-Diato-1,341,534,9.73287464378499,-21.604827949257192,0.09,0.88,NA,Terrg 21-46.xlsx,EMC,Diato,1,EMC-Av-Diato-1,2020-05-20,NA,NA
Aquatic,1.9548148148148148,1.2707156383779312,22.894444444444446,11.9979547402346,-1.2219742811300132,-7.100442406142058,MR-Av-Diato-1,3180,4860,7.336384228689511,-25.569644652830895,0.9,7.82,NA,Terrg 21-46.xlsx,MR,Diato,1,MR-Av-Diato-1,2020-05-20,NA,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,SFC-fi-H.cya-1,3503,2966,15.153167648265288,-22.159619793180962,13.57,43.06,NA,Terrg 21-37.xlsx,SFC,H.cya,1,SFC-fi-H.cya-1,2020-05-20,194,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,SFC-fi-H.cya-2,3342,2935,16.43606659431113,-24.305795100877322,12.51,41.23,NA,Terrg 21-37.xlsx,SFC,H.cya,2,SFC-fi-H.cya-2,2020-05-20,95,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,SFC-fi-H.cya-3,3492,3032,16.249774361172605,-24.70577343515248,14.88,48.18,NA,Terrg 21-37.xlsx,SFC,H.cya,3,SFC-fi-H.cya-3,2020-05-20,111,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,SFC-fi-L.cya-1,4229,3676,15.898336580819388,-23.688948718350677,13.66,44.72,NA,Terrg 21-37.xlsx,SFC,L.cya,1,SFC-fi-L.cya-1,2020-05-20,82,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,SFC-fi-A.mex-1,3956,4357,15.458284116594873,-25.051534757364767,13.42,44.45,NA,Terrg 21-37.xlsx,SFC,A.mex,1,SFC-fi-A.mex-1,2020-05-20,60,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,SFC-fi-P.lat-1,3443,3104,17.323220418068104,-24.422412824937087,12.92,43.81,NA,Terrg 21-37.xlsx,SFC,P.lat,1,SFC-fi-P.lat-1,2020-05-20,62,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,SFC-fi-L.mic-1,3255,2781,15.899343565863381,-23.312498521385823,13.87,44.4,NA,Terrg 21-37.xlsx,SFC,L.mic,1,SFC-fi-L.mic-1,2020-05-20,146,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,SFC-fi-L.mac-2,3739,3213,15.71003037759288,-22.084943531283045,13.48,43.47,NA,Terrg 21-37.xlsx,SFC,L.mac,2,SFC-fi-L.mac-2,2020-05-20,105,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,SFC-fi-L.mac-3,3268,2777,17.214466033316963,-23.280786684141503,13.69,43.82,NA,Terrg 21-37.xlsx,SFC,L.mac,3,SFC-fi-L.mac-3,2020-05-20,71,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,SFC-fi-L.mac-4,3759,3261,17.15203296058946,-23.593813206617714,13.55,44.3,NA,Terrg 21-37.xlsx,SFC,L.mac,4,SFC-fi-L.mac-4,2020-05-20,70,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,SFC-fi-L.mac-5,3793,4078,16.964733742406942,-23.98969969092586,13.45,44.07,NA,Terrg 21-37.xlsx,SFC,L.mac,5,SFC-fi-L.mac-5,2020-05-20,78,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,SFC-fi-L.mac-6,3938,3445,16.310193463812126,-24.183039601867048,14.1,45.93,NA,Terrg 21-37.xlsx,SFC,L.mac,6,SFC-fi-L.mac-6,2020-05-20,73,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,SFC-fi-L.mac-1,4465,3819,16.726078286980833,-23.39535848321776,14.09,45.26,NA,Terrg 21-37.xlsx,SFC,L.mac,1,SFC-fi-L.mac-1,2020-05-20,97,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,SFC-fi-L.mac-2,4043,3454,15.986951264690687,-24.311932875827836,14.03,44.55,NA,Terrg 21-37.xlsx,SFC,L.mac,2,SFC-fi-L.mac-2,2020-05-20,86,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,SFC-fi-L.mac-3,4104,3583,15.801666016596153,-24.004021165810393,13.99,44.82,NA,Terrg 21-37.xlsx,SFC,L.mac,3,SFC-fi-L.mac-3,2020-05-20,87,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,SFC-fi-L.mac-4,3654,3190,17.48031008493086,-23.480264370033204,13.63,44.26,NA,Terrg 21-37.xlsx,SFC,L.mac,4,SFC-fi-L.mac-4,2020-05-20,71,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,SFC-fi-L.mac-5,4221,3651,17.776363687864514,-24.346713600547417,13.61,43.53,NA,Terrg 21-37.xlsx,SFC,L.mac,5,SFC-fi-L.mac-5,2020-05-20,75,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,SFC-fi-L.cya-1,3925,3379,17.407807161763433,-22.84193577517976,14.21,45.5,NA,Terrg 21-37.xlsx,SFC,L.cya,1,SFC-fi-L.cya-1,2020-05-20,100,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,SFC-fi-L.cya-2,3421,2964,18.94345935385127,-24.585063861125704,13.82,44.77,NA,Terrg 21-37.xlsx,SFC,L.cya,2,SFC-fi-L.cya-2,2020-05-20,24,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,SFC-fi-L.cya-3,3870,3365,17.951579085519125,-24.911388895994698,13.99,45.33,NA,Terrg 21-37.xlsx,SFC,L.cya,3,SFC-fi-L.cya-3,2020-05-20,59,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,SFC-fi-O.aur-1,3575,3149,15.119937141813551,-24.2720373386495,13.8,44.53,NA,Terrg 21-37.xlsx,SFC,O.aur,1,SFC-fi-O.aur-1,2020-05-20,72,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,SFC-fi-O.aur-2,2195,1998,15.364634507503615,-26.470383733425226,12.63,42.64,NA,Terrg 21-37.xlsx,SFC,O.aur,2,SFC-fi-O.aur-2,2020-05-20,17,not enough material
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,SFC-fi-A.mex-1,4076,3547,16.775420554136442,-23.948781191255765,13.56,44.72,NA,Terrg 21-37.xlsx,SFC,A.mex,1,SFC-fi-A.mex-1,2020-05-20,63,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,SFC-fi-A.mex-2,4029,3596,14.470431788438695,-29.178165449093612,13.79,46.14,NA,Terrg 21-37.xlsx,SFC,A.mex,2,SFC-fi-A.mex-2,2020-05-20,64,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,SFC-fi-A.mex-3,3302,3109,16.368598596363665,-25.68270261477594,13.3,45,NA,Terrg 21-37.xlsx,SFC,A.mex,3,SFC-fi-A.mex-3,2020-05-20,65,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,SFC-fi-A.mex-4,2938,2765,16.47131107085085,-23.855691604506305,11.21,38.91,NA,Terrg 21-37.xlsx,SFC,A.mex,4,SFC-fi-A.mex-4,2020-05-20,62,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,SFC-fi-A.mex-1,4301,3792,15.78454727084829,-23.706339080710467,13.37,44.18,NA,Terrg 21-37.xlsx,SFC,A.mex,1,SFC-fi-A.mex-1,2020-05-20,66,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,SFC-fi-P.lat-1,4266,3733,16.802609150324226,-22.971852011632304,13.66,44.39,NA,Terrg 21-37.xlsx,SFC,P.lat,1,SFC-fi-P.lat-1,2020-05-20,44,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,SFC-fi-P.lat-2,3283,2801,15.23876137700461,-23.84955382955579,13.51,43.59,NA,Terrg 21-37.xlsx,SFC,P.lat,2,SFC-fi-P.lat-2,2020-05-20,54,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,SFC-fi-P.lat-3,4100,4452,14.877253746211474,-23.166214885065244,13.32,44.12,NA,Terrg 21-37.xlsx,SFC,P.lat,3,SFC-fi-P.lat-3,2020-05-20,53,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,SFC-fi-P.lat-4,3774,3481,15.863092104279666,-24.06539891531553,13.31,44.92,NA,Terrg 21-37.xlsx,SFC,P.lat,4,SFC-fi-P.lat-4,2020-05-20,57,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,SFC-fi-P.lat-5,3404,3043,16.14404093155344,-24.139052214721694,13.76,44.74,NA,Terrg 21-37.xlsx,SFC,P.lat,5,SFC-fi-P.lat-5,2020-05-20,67,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,SFC-fi-P.lat-6,3577,3155,17.099669738301873,-23.721683518086753,14.02,46.07,NA,Terrg 21-37.xlsx,SFC,P.lat,6,SFC-fi-P.lat-6,2020-05-20,60,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,SFC-fi-P.lat-7,3328,2854,15.455263161462897,-24.258738826256717,13.51,43.57,NA,Terrg 21-37.xlsx,SFC,P.lat,7,SFC-fi-P.lat-7,2020-05-20,49,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,SFC-fi-P.lat-8,3865,3493,15.295152539468164,-25.05562660733177,13.45,43.66,NA,Terrg 21-37.xlsx,SFC,P.lat,8,SFC-fi-P.lat-8,2020-05-20,46,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,SFC-fi-G.aff-1,3282,3144,14.95378460955487,-24.14518998967221,11.9,42.47,NA,Terrg 21-37.xlsx,SFC,G.aff,1,SFC-fi-G.aff-1,2020-05-20,25,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,SFC-fi-G.aff-2,3395,3000,14.787632077296184,-22.858303175047794,13.06,44.28,NA,Terrg 21-37.xlsx,SFC,G.aff,2,SFC-fi-G.aff-2,2020-05-20,27,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,SFC-fi-G.aff-3,3514,3354,15.72110721307679,-22.477761128115933,12.56,45.21,NA,Terrg 21-37.xlsx,SFC,G.aff,3,SFC-fi-G.aff-3,2020-05-20,30,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,SFC-fi-G.aff-4,3843,3382,17.048079555181864,-26.80943873395585,13.16,43.51,NA,Terrg 21-38.xlsx,SFC,G.aff,4,SFC-fi-G.aff-4,2020-05-20,24,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,SFC-fi-G.aff-5,2949,2633,18.15554097206672,-23.710422744992265,12.47,42.79,NA,Terrg 21-38.xlsx,SFC,G.aff,5,SFC-fi-G.aff-5,2020-05-20,33,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,SFC-fi-G.aff-6,3493,3273,15.304331215141348,-24.183500358869658,11.66,41.63,NA,Terrg 21-38.xlsx,SFC,G.aff,6,SFC-fi-G.aff-6,2020-05-20,26,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,SFC-fi-G.aff-7,3628,3202,17.40146042547876,-23.019708993413175,13.54,44.59,NA,Terrg 21-38.xlsx,SFC,G.aff,7,SFC-fi-G.aff-7,2020-05-20,35,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,SFC-fi-G.aff-8,3233,3622,17.36219588433466,-23.082036713600047,12.92,43.52,NA,Terrg 21-38.xlsx,SFC,G.aff,8,SFC-fi-G.aff-8,2020-05-20,24,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,SFC-fi-G.aff-9,3360,3060,14.690193520323382,-23.601093793189065,12.22,43.37,NA,Terrg 21-38.xlsx,SFC,G.aff,9,SFC-fi-G.aff-9,2020-05-20,45,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,SFC-fi-G.aff-10,3555,3093,17.075262699050857,-24.093584959255814,12.98,42.74,NA,Terrg 21-38.xlsx,SFC,G.aff,10,SFC-fi-G.aff-10,2020-05-20,37,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,SFC-fi-L.ocu-1,3868,3231,18.63980364617728,-22.883814128087707,13.78,42.71,NA,Terrg 21-38.xlsx,SFC,L.ocu,1,SFC-fi-L.ocu-1,2020-05-20,NA,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,SFC-fi-L.ocu-2,4112,3416,19.896268962788458,-22.66924328810012,13.82,43.57,NA,Terrg 21-38.xlsx,SFC,L.ocu,2,SFC-fi-L.ocu-2,2020-05-20,NA,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,SFC-fi-L.ocu-3,4415,3673,19.377775663065098,-22.770398112665696,14.18,43.64,NA,Terrg 21-38.xlsx,SFC,L.ocu,3,SFC-fi-L.ocu-3,2020-05-20,NA,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,SFC-fi-M.sal-1,4458,4630,18.722359860890517,-23.1382338383587,14.88,45.72,NA,Terrg 21-38.xlsx,SFC,M.sal,1,SFC-fi-M.sal-1,2020-05-20,342,mislabeled GC? Odd species @ SFC
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,GC-fi-L.gul-1,4414,3774,8.91528562282199,-31.780329860334952,14.12,45.54,NA,Terrg 21-38.xlsx,GC,L.gul,1,GC-fi-L.gul-1,2020-05-20,57,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,GC-fi-L.gul-2,4182,3503,9.648223724178512,-30.040262524626087,14.11,44.29,NA,Terrg 21-38.xlsx,GC,L.gul,2,GC-fi-L.gul-2,2020-05-20,83,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,GC-fi-L.gul-3,3717,3080,7.248052798857153,-33.19138857472951,13.67,44.16,NA,Terrg 21-38.xlsx,GC,L.gul,3,GC-fi-L.gul-3,2020-05-20,62,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,GC-fi-L.mac-1,3439,2921,10.159669542158063,-31.486061279780543,13.99,44.53,NA,Terrg 21-38.xlsx,GC,L.mac,1,GC-fi-L.mac-1,2020-05-20,63,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,GC-fi-L.mac-2,4204,3637,11.765488596641104,-32.61000377495362,13.6,44.18,NA,Terrg 21-38.xlsx,GC,L.mac,2,GC-fi-L.mac-2,2020-05-20,51,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,GC-fi-L.mac-3,4455,3821,11.241961381386446,-32.06948961136584,14.19,45.43,NA,Terrg 21-38.xlsx,GC,L.mac,3,GC-fi-L.mac-3,2020-05-20,59,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,GC-fi-L.min-1,3581,3093,8.812593745983577,-28.285890466251388,13.94,44.54,NA,Terrg 21-38.xlsx,GC,L.min,1,GC-fi-L.min-1,2020-05-20,100,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,GC-fi-L.min-2,4106,3569,8.8266887094712,-30.607342601736143,14.16,45.64,NA,Terrg 21-38.xlsx,GC,L.min,2,GC-fi-L.min-2,2020-05-20,27,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,GC-fi-L.min-3,3294,2876,20.93023521291641,-29.63768675817319,12.97,42.43,NA,Terrg 21-38.xlsx,GC,L.min,3,GC-fi-L.min-3,2020-05-20,51,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,GC-fi-L.min-4,3862,3283,8.633386353069481,-30.754476892013344,14.25,46.07,NA,Terrg 21-38.xlsx,GC,L.min,4,GC-fi-L.min-4,2020-05-20,58,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,GC-fi-L.min-5,3423,2924,9.219334120912196,-32.76735572427785,14.06,45.43,NA,Terrg 21-38.xlsx,GC,L.min,5,GC-fi-L.min-5,2020-05-20,59,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,GC-fi-L.min-6,4179,3579,8.999855403747743,-30.987439518285584,13.7,44.86,NA,Terrg 21-38.xlsx,GC,L.min,6,GC-fi-L.min-6,2020-05-20,62,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,GC-fi-L.min-7,3695,3192,8.886088912740481,-31.18464033789322,13.96,44.88,NA,Terrg 21-38.xlsx,GC,L.min,7,GC-fi-L.min-7,2020-05-20,57,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,GC-fi-L.min-8,4524,3955,19.548928791129118,-30.03208839738847,15.05,48.1,NA,Terrg 21-38.xlsx,GC,L.min,8,GC-fi-L.min-8,2020-05-20,59,NA
